,Equal Weight,Regime-Based (B),Bayesian Momentum (B),BayesianRiskParity (B),Rule-Based Regime (NB),Classical Momentum (NB),Inverse Vol (NB),SPY Only,GLD Only,BTC-USD Only,TLT Only,GSG Only
2015-03-17,1.0170279408965617,1.0023835370494212,1.0170279408965617,1.0170279408965617,1.0170279408965617,1.0170279408965617,1.0170279408965617,1.0156480666609808,0.9241261365436519,1.28094492630362,0.987334841665904,0.9049195606469975
2015-03-18,1.01270027462944,0.9806171896876449,1.01270027462944,1.01270027462944,1.01270027462944,1.01270027462944,1.01270027462944,1.0277846332815128,0.9420628648019056,1.1427120316788992,1.0062115588778275,0.937642271974864
2015-03-19,1.009542885217793,0.9784094763591863,1.009542885217793,1.009542885217793,1.009542885217793,1.009542885217793,1.009542885217793,1.02308577072465,0.9413919242151525,1.1631663100098957,1.0010707904164546,0.9159868081780532
2015-03-20,1.0179062874328708,0.9870485997520506,1.0179062874328708,1.0179062874328708,1.0179062874328708,1.0179062874328708,1.0179062874328708,1.0320765795536428,0.9520621926213368,1.1668203509562733,1.006337445483687,0.9278000593177386
2015-03-23,1.025397101766635,0.9950738854621813,1.025397101766635,1.025397101766635,1.025397101766635,1.025397101766635,1.025397101766635,1.0300639251896042,0.9580789416820094,1.1888596765172126,1.00511224078149,0.9414895012863358
2015-03-24,1.0082195407548726,0.9847509278921529,1.0082195407548726,1.0082195407548726,1.0082195407548726,1.0082195407548726,1.0082195407548726,1.0242596925266438,0.9604232663108015,1.090671135423351,1.0147839313873288,0.934329868804075
2015-03-25,1.0063497231134089,0.983561214255632,1.0063497231134089,1.0063497231134089,1.0063497231134089,1.0063497231134089,1.0063497231134089,1.0091392304244466,0.9617636174898779,1.0933413285139932,1.0061775089658136,0.9437915540460973
2015-03-26,1.010430689444976,0.9854614104264933,1.010430689444976,1.010430689444976,1.010430689444976,1.010430689444976,1.010430689444976,1.0067334057329975,0.968030289173189,1.1036619751550858,0.9903683864287676,0.9649483614255601
2015-03-27,1.0052628218739457,0.9826843618936483,1.0052628218739457,1.0052628218739457,1.0052628218739457,1.0052628218739457,1.0052628218739457,1.009035660396514,0.9645031027185184,1.0969673451084874,1.002609321580144,0.9355078557287496
2015-03-30,1.0053131075345907,0.9790214163274413,1.0053131075345907,1.0053131075345907,1.0053131075345907,1.0053131075345907,1.0053131075345907,1.021271260531044,0.9534589129645155,1.0991721004293216,0.9976251142383795,0.9378803996678354
2015-03-31,0.998660478291556,0.9750029341957759,0.998660478291556,0.998660478291556,0.998660478291556,0.998660478291556,0.998660478291556,1.0123066195411698,0.9527042600152719,1.0844104411592634,0.9997644399905085,0.9264077243690171
2015-04-01,1.0108736038738388,0.9892041321913141,1.0108736038738388,1.0108736038738388,1.0108736038738388,1.0108736038738388,1.0108736038738388,1.0087202548169694,0.9688281841280392,1.0978605196282503,1.0128108417835064,0.9470789616976051
2015-04-02,1.012094989255071,0.9851964952231077,1.012094989255071,1.012094989255071,1.012094989255071,1.012094989255071,1.012094989255071,1.0123428097161815,0.9661425905256035,1.1230238258536982,1.002021955374964,0.9404059454771533
2015-04-06,1.0214094739141566,0.992432158855693,1.0214094739141566,1.0214094739141566,1.0214094739141566,1.0214094739141566,1.0214094739141566,1.0191357957498537,0.9778879141542621,1.1340090703125492,0.9964109501370761,0.9620038829615913
2015-04-07,1.022303906939065,0.9949963778394928,1.022303906939065,1.022303906939065,1.022303906939065,1.022303906939065,1.022303906939065,1.0164354825583444,0.9730152513805205,1.1237004221867153,1.0047307757055006,0.9742709067335438
2015-04-08,1.008647454569751,0.9857570909885867,1.008647454569751,1.008647454569751,1.008647454569751,1.008647454569751,1.008647454569751,1.019862194553501,0.9676371466437433,1.0868962511773224,1.0050372422375138,0.942910155260191
2015-04-09,1.004290163428921,0.9786990743436746,1.004290163428921,1.004290163428921,1.004290163428921,1.004290163428921,1.004290163428921,1.0243636041863091,0.9609097998945726,1.0809090153735486,0.9919224105261509,0.9424354853773466
2015-04-10,1.0040872261750877,0.9718935211634022,1.0040872261750877,1.0040872261750877,1.0040872261750877,1.0040872261750877,1.0040872261750877,1.0299388606708964,0.9717422565788458,1.0466414071792713,0.9933774691213852,0.9542249242890969
2015-04-13,0.9919975458221455,0.9669011958198166,0.9919975458221455,0.9919975458221455,0.9919975458221455,0.9919975458221455,0.9919975458221455,1.0252697531712873,0.9647624520028903,0.9944415436864378,0.9947557805579154,0.9542249242890969
2015-04-14,0.98977526930537,0.9700170291146759,0.98977526930537,0.98977526930537,0.98977526930537,0.98977526930537,0.98977526930537,1.0272292129682843,0.9588792491144305,0.9701118284812886,1.0017819737044928,0.9641377692596094
2015-04-15,1.0019486581418484,0.9854523083393941,1.0019486581418484,1.0019486581418484,1.0019486581418484,1.0019486581418484,1.0019486581418484,1.0318285865938144,0.9671386502210124,0.9905838332041819,1.0009388809399526,0.9912720124111885
2015-04-16,1.0066832369588528,0.9890438207616965,1.0066832369588528,1.0066832369588528,1.0066832369588528,1.0066832369588528,1.0066832369588528,1.0315340564982531,0.9637813879990578,1.0113419342472671,0.9959445978598565,1.0025901687513696
2015-04-17,1.0015174328190588,0.981562469748075,1.0015174328190588,1.0015174328190588,1.0015174328190588,1.0015174328190588,1.0015174328190588,1.0195988323573781,0.9685453495141954,0.9858428434433205,1.0072982498034384,0.9973597268195241
2015-04-20,1.0006396905369255,0.9798157225289648,1.0006396905369255,1.0006396905369255,1.0006396905369255,1.0006396905369255,1.0006396905369255,1.0288723285061858,0.961144156426477,0.9935268259897727,0.9983699578276957,0.9926058402792554
2015-04-21,1.0076939593104965,0.9825387222158231,1.0076939593104965,1.0076939593104965,1.0076939593104965,1.0076939593104965,1.0076939593104965,1.0276463273999978,0.9666578728450625,1.0395198652242208,0.9938382456871188,0.9816377304578034
