,Equal Weight,Regime-Based (B),Bayesian Momentum (B),BayesianRiskParity (B),Rule-Based Regime (NB),Classical Momentum (NB),Inverse Vol (NB),SPY Only,GLD Only,BTC-USD Only,TLT Only,GSG Only
2024-09-03,113140.9386693701,110474.13757462494,120476.72687700484,110737.1844518729,114956.4111646488,122319.15938200877,112027.07728813734,116903.54825677432,119856.27141088426,114380.28092943455,101372.8699083472,102906.36733555314
2024-09-04,113344.55495550872,110503.01687914232,120550.294553548,110651.22325791063,114966.67531205948,122405.27381469063,112080.6883742474,116664.04908693788,119929.11307554308,115451.74381188155,102671.23452406297,101698.65152561718
2024-09-05,112941.50245138019,110542.41478465968,120922.12616116671,110863.51458384912,114615.1199547136,122814.73803676185,112210.65787041318,116379.94193045236,120924.25905980171,111787.4520702098,103250.28731905161,101948.46030269582
2024-09-06,111156.69728149904,109518.93351841749,119916.27079234399,109789.59065628843,113057.86493062215,121720.4376748898,110917.67851876158,114404.58401503868,120025.77175952902,107295.95969428353,103239.92052339095,100487.35533962761
2024-09-09,112934.43301876253,110514.35043384413,120718.41850055938,110619.69325888883,114286.62093010526,122508.7270704538,111927.53260355613,115678.34845875017,120529.52665756873,113235.79287686652,103684.86151200622,100986.30242704992
2024-09-10,113142.31552473581,110671.89145549921,121108.22339777541,110636.48606970224,114674.9054888067,122760.85547248549,111965.35519761508,116181.13356684116,121059.18496841125,114478.43739033568,104408.19211037355,99220.3196891942
2024-09-11,113459.83737468725,110910.11918083965,121387.33435111013,111019.59895738662,115102.65240194359,123143.57364802063,112425.30248150096,117366.9479401792,120866.4802670645,113870.08633294734,104325.2149074613,100363.93686976394
2024-09-12,114650.60790875765,111707.19940464842,122246.71992647249,112005.28222949555,116481.11382803043,124152.23522368209,113534.18561310746,118351.44035854867,122971.34142948047,115416.06606412352,103836.71479412116,102148.23465638941
2024-09-13,116003.18335804484,112485.68919762807,123020.47431148235,112671.108811825,117550.95562100348,124870.94825090303,114299.81765047951,118967.92470218467,124188.09007700229,120170.13726041572,104116.30740755508,102148.23465638941
2024-09-16,115509.82100122333,112747.39733985289,123418.25323503237,113038.76307374437,117409.02174386929,125312.83526263195,114526.39535147737,119143.50727426972,124177.68911562914,115355.57097534454,105065.92580115885,102994.70342387534
2024-09-17,116283.0102487236,112895.76714429208,123227.07503649779,113068.3600095955,117525.68082030021,124999.933018717,114685.450735912,119192.16151497481,123488.96693360762,119475.73613137747,104556.60646093203,103791.57087036039
2024-09-18,116086.70167274187,112133.97447849787,122268.51690968951,112277.7823164218,117062.0616170992,124043.89294110889,114001.52298693791,118838.14680588378,122533.11975897067,122103.52496675329,103252.45033013816,103038.91126453968
2024-09-19,117687.90453831559,113364.57916330425,123395.73792397167,113596.62339808137,118848.00111804776,125304.75174426907,115401.39523919967,120848.94039063274,124422.73196799116,124633.64664449224,102909.74743873003,105019.5356479231
2024-09-20,117970.82870137412,113486.12344258302,123759.19873926551,113816.27697517381,119356.50126567481,125717.0357207511,115662.51440032075,120639.84596122743,125994.26046113105,125132.68121731537,102515.01146992257,105119.4613805498
2024-09-23,118087.54055147419,113557.89203605338,123870.87734903501,113897.32842336845,119564.77164572095,125839.03279358496,115750.14990338049,120940.94858623671,126238.50370111034,125403.32320575936,102297.06291313685,105169.43612043599
2024-09-24,119172.03148985385,114256.91116876027,124805.79516267334,114721.34007873393,120602.57269579035,126854.72720804189,116678.50174563257,121286.51127691887,127989.73537271508,127313.74805147953,102276.3154930026,106658.40623908896
2024-09-25,118207.0639129387,113542.953787375,124101.35190416798,114037.93802428385,120093.72747541718,126170.3838931938,115946.47848901898,121018.70292379118,127812.76098903782,124998.42474155605,101422.63335854172,105553.1313652646
2024-09-26,118956.83623386646,113877.93331049656,124946.84621420292,114247.65651313444,120720.4117216014,127128.5794522911,116201.03134096306,121497.55842724492,128461.28160674962,128968.87853695154,101660.79860426142,104346.7882968405
2024-09-27,119281.87428081525,113958.73611901233,124822.87922447255,114343.29411565726,120497.41897555995,126994.41405400935,116376.73663223357,121321.22134415357,127437.76800428542,130169.53103233593,102188.16179998784,105242.47593051306
2024-09-30,118094.0284559292,113492.05324728206,123731.31410629228,113903.13894197102,119886.39806953387,125847.9172209455,115770.83226244625,121806.4161911091,126414.2463577143,125206.59775704253,101699.75025364484,104942.21455563344
2024-10-01,117750.99327497825,113411.95370076667,123224.59807430231,114274.36653276237,119805.49238766842,125277.66106159671,116189.12871507753,120710.29047122945,127733.5810465398,120179.18094125946,102431.36480517847,106725.98086050224
2024-10-02,117695.79045673573,113535.69868673898,122947.0630335983,114328.5727288931,119806.95604018912,124950.01263695746,116134.16639699726,120761.24840552162,127759.58332158523,119775.07496424174,101564.49066022565,107671.11823602735
2024-10-03,117884.919892269,113783.59676889962,122714.3831837431,114473.13727215877,119788.02809133042,124662.9250807151,116221.47818437582,120540.26972320746,127671.1423333236,120024.93599626755,100603.18434591529,109602.27490058372
2024-10-04,118315.14279452118,114300.59282084183,122789.20103687447,114597.91757825881,120215.95214702288,124620.8602652995,116217.86260032248,121630.70694072462,127416.05219418414,122581.50116718536,99357.99440626269,109851.76419962043
2024-10-07,118289.62533058284,114119.58363416312,122361.51832439218,114388.5031057898,119744.53140972774,124149.91643362503,116056.62597663942,120526.1050967401,126983.664032554,122915.17938977723,98606.46168531165,111635.59690268728
2024-10-08,117704.40818293286,113805.33615295781,122111.75258124807,113935.18999027414,119590.88309087651,123882.18236557308,115490.30759017984,121660.6415987934,126044.08237939343,122708.24350679113,98772.70047825114,108649.02031476484
2024-10-09,116846.62694295569,112908.8245977124,121058.01418681856,113528.70925791167,119308.72911044961,122865.0121384946,114997.66737152521,122500.4337830924,125355.74675919527,119608.4914903039,98209.57519316253,107897.46964524822
2024-10-10,117237.02036484951,113133.07339251298,121585.61173444828,113979.80277955528,119666.31180341847,123375.56589995895,115454.70597287414,122285.84166093687,126272.85752141241,118999.64037517813,97824.11029347304,110072.29080683895
2024-10-11,118355.51341100861,114715.85791774793,122134.50159695376,114717.1594554697,120724.90106688108,123938.85938595202,116059.5194580663,123015.91654039217,127643.45934070063,123209.66669609204,97428.19217400816,110022.36845844072
2024-10-14,119475.60924267642,116129.25068017592,122128.8399370696,114999.45333588404,121406.31327836461,123908.7808761865,116323.96856803601,124017.89970748496,127435.29439966034,130117.50949680658,97500.9444381794,108261.16599146873
2024-10-15,119471.99843201846,115753.4672372477,121792.20561864099,114617.82021043674,121242.86546760132,123631.12091458807,116215.12741932139,123050.55818612823,127876.52106632445,132063.1100891587,98679.14931205931,105787.38408023964
2024-10-16,119941.7775262073,116294.07946513282,122234.29231747058,115035.06086630076,121774.14417942101,124089.54352623346,116621.65261991853,123584.22803719109,128514.51527954369,133184.3402289294,99094.16602017355,105537.58513439706
2024-10-17,119616.97232250168,116246.84057827017,122157.9624102374,114865.98599817084,121874.23456564939,123942.74359650648,116281.95051618444,123594.83963402735,129281.80504511223,132764.3395780096,97511.63492013782,105487.67262309868
2024-10-18,120167.96075727117,116670.035269094,122934.49470078759,115288.03672621674,122630.20007044986,124735.00826954724,116692.37362360023,124069.33968434157,130647.30635797595,134756.45482524447,97584.37190624396,104736.5129825066
2024-10-21,119487.82235913229,116425.92366354771,122442.58948073312,114914.08919837563,122293.72441746546,124179.55758649507,116134.91026101819,123865.42755961017,130621.30478989704,132670.48467430755,95864.44269054466,105432.76665115649
2024-10-22,120100.6067931003,117018.29736793823,123016.31191042135,115545.73740777418,123109.58007107767,124806.95570710352,116786.45160413481,123799.6211898384,132022.81333221024,132657.79102858,95957.9062556202,106968.34947717018
2024-10-23,119122.80771793892,116045.39411116748,121857.7404769362,114632.65325617109,121833.76229907505,123665.1965016691,115908.96228926828,122663.21550305803,130422.2014280452,130815.11617873171,95697.72421808624,106668.57123738613
2024-10-24,120076.52435180172,116594.10054862463,122506.88440917972,115186.75653631652,122630.0593660004,124311.75985185578,116546.15063335151,122928.21676051074,131421.7333300425,134175.95901090556,96309.00940009774,106468.82225008628
2024-10-25,119643.02328356613,116561.26214946552,122576.90594658729,115179.14709982819,122524.28248153202,124438.32151008061,116441.7810469899,122885.75034097757,131691.78740999094,131152.68839363154,95767.0003488341,107363.10749960321
2024-10-28,120086.47407741213,116417.14540600267,123238.32513519892,114826.99997972787,122736.88705002517,125261.58711542998,116168.07806585463,123265.0475859697,131696.98308529297,137426.4303457954,95506.8027332673,104173.11228034036
2024-10-29,121288.91283966794,117066.72681260786,124131.64534282214,115386.11779979595,123787.35914677163,126198.53988644101,116807.2992006431,123464.37338814286,133124.04330196182,142847.43447820932,95652.20770942021,103823.45545585355
2024-10-30,121593.32831975019,117333.12479535847,124249.50295628751,115742.73308161898,124130.16489978877,126325.11310169703,117191.29533408133,123090.31693371708,133854.99936224043,142097.1478389741,95932.44592472633,105111.97425809625
2024-10-31,120299.21834606108,115965.02351150548,121851.42535434985,114594.27818504322,122122.79757978488,123771.84699468056,116149.0664639427,120653.38987387202,131764.65654111488,137861.76886166263,96088.19946911561,106203.28007880773
2024-11-01,119446.42216395249,115125.59313700035,121167.20841802693,113833.04015139051,121939.41428838666,123071.42171568052,115423.37216298522,121161.53663913676,131222.99658504687,136415.5766779163,94723.87972660517,105050.2498050286
2024-11-04,119642.38906897165,115682.34239645871,120395.5216613835,114543.17140011511,121948.00432015602,122028.8501732489,116052.34994271463,120900.27222292736,131409.97606880023,133094.8722824982,96182.87898382555,106927.96709260161
2024-11-05,120728.71772405224,116452.97493912831,121588.55904822092,115276.62739047957,122869.72417171247,123354.80357427671,116890.88169233035,122353.42318756499,131705.8995658783,136099.10471162497,96692.40490527691,107276.34649558493
2024-11-06,121863.81617762489,116296.28798065963,123076.81530915164,114574.56139549776,122818.12619362766,125588.84936105319,116531.23311842141,125358.59817088438,127641.72198660087,147894.68227348675,94007.2239650028,106676.4730039383
2024-11-07,122999.42287804346,117517.49883508538,124213.73967040739,115823.25121355834,124203.57415597318,126671.9115797551,117767.04333634589,126324.13886102359,129677.4345477717,148413.44500954312,95177.60139600397,107421.59504073512
2024-11-08,123076.26775918408,117221.8193941559,124370.21308182423,115750.92040767183,124306.09034681415,126873.86867286247,117852.35261161924,126870.18156861713,128796.60801862125,149660.75958930515,96378.8414721035,105763.89932669769
2024-11-11,125637.28631664246,117764.30534112791,130325.7261755132,115578.83002147696,124427.68676025713,134160.89902153928,118058.30912742035,126991.00850199423,125737.50811465817,171719.49763584696,95908.79482030065,104106.20308896908
2024-11-12,124677.28454544315,117021.87492281575,129410.32806182648,114767.30801834405,123730.32898971485,133195.6825905168,117138.6480019595,126595.91363034373,124647.51215515273,170269.8302571074,94459.90990325011,103806.76296453075
2024-11-13,124897.34756822977,116919.13333896462,131102.2238517976,114403.9690423607,123542.43714946618,135522.76571463383,116783.00028703174,126657.38533423579,123384.53557299156,175283.39995160446,93559.57163367893,103657.14611277555
2024-11-14,123890.53314280552,116463.97502762737,128663.2352544158,114099.37971510622,122795.60190160185,132258.55361264994,116399.6843968465,125840.34375896749,123062.18711563195,168710.811919842,94099.7783516782,103706.97044532225
2024-11-15,124390.46456456147,116050.02078348871,130687.89832357186,113528.2618190789,122093.33283437983,135323.92636444056,116072.38782312091,124218.06708740526,122843.91892389377,175931.99204867764,93849.40557980294,103157.33619427103
2024-11-18,125373.1934246553,117371.30780285798,131180.9179724063,114774.95674595903,123122.11018658607,135611.8582283084,117138.44031589032,124726.01578710061,125158.49771071627,174917.97330493003,94015.9532395603,105278.2566775945
2024-11-19,126392.67227258495,118131.24034448854,132833.6552358162,115421.54136390373,123868.88209719425,137547.00473931117,117867.38603941145,125181.12475619192,126274.83998155211,178363.42763770072,94493.9774643048,105626.45669520683
2024-11-20,127038.49101597417,118533.86478740527,134311.51283483914,115645.0097733316,124220.26382274835,139354.983725651,118127.94942464873,125223.51842893662,126984.03042430246,182177.09545546814,94191.38161252483,105775.81635900594
2024-11-21,128678.08839986644,119584.78513238055,137614.52427653593,116454.08652851968,125227.39148939573,143375.85608641544,119012.30462061107,125893.95854613796,128038.62249682187,190047.99080396633,94118.39978332601,106668.86479218729
2024-11-22,129314.11366076184,120354.54634485571,138416.57427957264,117090.39234638445,125949.57388500666,144175.6296929138,119587.61857783674,126283.5634492345,129678.77335034021,190996.65755878447,94170.48664829752,107017.04827172331
2024-11-25,127362.11901514545,118742.05901592842,133332.2474654915,116277.12983185727,124797.80774701084,137863.86627566515,118890.97976164946,126711.20118296135,125801.18568925458,179269.95947213145,96577.35786262163,105612.87429979749
2024-11-26,127077.42049481603,118869.38436500165,132661.9009175529,116397.92491809218,125098.98595350888,136893.62979998358,118851.09106051146,127371.09804601668,126044.79127691063,177106.19749747627,96201.68487626774,105363.48742917136
2024-11-27,128271.93847536806,119207.9306054823,135526.15197222185,116602.00980293893,125297.53662296223,140912.95195822,119310.09347876404,126984.57013993378,126324.64199622428,184602.89266649776,96865.91925511141,105213.93566660852
2024-11-29,129336.47168334598,120072.60925699485,136926.82129127777,117408.86353971856,126213.46583118591,142592.04173565898,120186.07970044209,127770.95968753431,127409.46337902083,187464.21034849517,97860.58711410867,105313.51571121174
2024-12-02,128618.38785769609,119619.38087158558,135623.74641816187,117104.78016772472,125885.20712575322,140908.574261571,119826.79703640871,127999.77339603085,126289.15855425513,184368.51286669428,98095.44178163915,104613.75859781477
2024-12-03,128824.4354502535,119800.80611852239,135947.5170668091,117233.07149357216,126026.66549062691,141221.9252338576,119930.50931747098,128059.13281012236,126543.09488955769,184631.53362664318,97245.31925460402,105950.22164770857
2024-12-04,129850.3289284215,120373.10144235042,137973.050834412,117748.41893013779,126780.35192222927,143951.33492570824,120576.3279839048,128851.85947340721,126926.40499473717,189876.6036306841,98284.7196958693,105049.78790161082
2024-12-05,129064.21234479462,119905.47681832129,136375.86661988884,117430.8638000177,126253.54787130764,141802.76348122588,120193.61205134269,128639.63240639553,125983.95001040939,185648.64687169754,98483.04064319859,104950.11788210292
2024-12-06,129838.36175779317,120090.77882352904,138381.86572255412,117512.06815529162,126593.85628481967,144744.31253256096,120413.17094019515,128883.26147185732,126030.6270830123,191935.60149646958,98629.22688363574,104150.11386403456
2024-12-09,129361.73696854823,120148.39351971845,136970.6253249544,117498.2979020883,126007.72321489923,142597.47141281044,120252.85575032137,128217.853738824,127274.6595234575,187095.96350759192,97715.91800319427,105338.71467721365
2024-12-10,129405.51604755492,120469.13385735267,136589.9805732951,117685.77245860337,126189.58641446197,141956.91714893462,120361.14894068705,127818.57026720466,128939.21046454467,185636.09232955772,97255.11904461427,105786.01426561382
2024-12-11,131096.33212038068,121172.00311223013,140014.94198262691,118328.12283473584,127399.55751354867,146531.17607677265,121237.39112435648,128802.89500352593,130162.6698082923,194077.51299457325,96331.27663641945,107073.08620558045
2024-12-12,129934.21798769098,120033.4653765842,138748.3978339398,117332.44436400812,126338.57496753798,145107.10074783265,120218.57582031585,128137.53124631624,128239.8680942328,191897.60755688656,95153.91252748731,106973.43469717345
2024-12-13,129820.16723152048,119441.45397165013,139331.90179408522,116823.56626466764,125953.67512881619,146194.03698478194,119822.89825532309,128112.06830051083,126679.79467601735,194595.1551101129,94177.32720242863,107420.71180018828
2024-12-16,131021.79093480104,119701.98041078524,142247.25458664162,117077.82148778663,126715.05519874961,150081.4020613104,120302.25277474392,128657.94788527708,126985.38408030896,203169.42694523314,94458.94689351998,106620.92691998552
2024-12-17,130805.79820819147,119321.17099385697,142058.7954755755,116746.95723362798,126304.13820765847,149966.56522725237,120042.35010800857,128126.77394620908,126496.99687681049,203381.78463495616,94688.51062508771,106221.78438249472
2024-12-18,127457.81262247395,116868.1351744842,136153.10407781467,114400.9581066903,122951.67271965338,143069.7181234885,117468.6122021328,124250.09944430232,124046.56034740942,191345.82254828428,93497.03668282919,105522.29997235799
2024-12-19,126378.68574255555,116486.17050792,134013.64095139716,113950.25849972853,122682.4303474497,140521.8442353127,116835.39277774084,124211.93460071643,124222.71737067572,186404.14348905993,92070.5258691975,105273.00924602812
2024-12-20,127593.50755070345,117923.09948737879,134866.98525400853,115271.80041297206,123988.59941813926,141364.2540865788,118071.7485166474,125694.96232069215,125512.14885893198,186910.09532593604,92593.30202180748,107099.60147686291
2024-12-23,126301.76678540441,116929.95461860753,132132.9530503378,114587.76132313778,123620.24320366136,138292.82070146658,117402.94993198608,126445.40482213076,124919.74197396361,180946.70125816946,91740.11006388113,105948.2532171393
2024-12-24,127910.67339538735,117719.54840053065,135497.6589541311,115331.82646319768,125061.09174797544,142153.33366344357,118378.00291760093,127843.09337021946,125168.33633997965,188415.09433257385,92127.20203973498,106494.50099003059
2024-12-26,127252.16402268957,117679.14820110377,133461.32771607026,115364.71916944518,124836.49922120832,139800.859500501,118251.56047872358,127851.60077224582,126010.53057755405,182832.9520366244,92074.78616079304,106245.27813546361
2024-12-27,126256.13511956511,117224.97685706239,131913.64843939547,114751.81469301433,123638.277160113,138046.85068034718,117446.4877826632,126498.63810895043,125141.78695632739,179693.92876022382,91316.77710387662,106642.82837009981
2024-12-30,125957.75006327778,117420.35959051811,130546.68020220682,114812.26612022484,122759.81858807674,136512.6743453432,117346.91321540767,125046.77835358074,124741.98659822156,176766.46387027393,92047.7340083557,107831.06046082998
2024-12-31,126227.7073868635,117920.29794356586,131228.89400480242,115041.78352451646,122566.15960899908,137300.761660837,117417.6783541802,124591.02734370073,125517.16920764594,178259.8382286706,91553.67608494147,108377.29613879032
2025-01-02,127746.8783314766,119303.68023115672,134454.99696219421,116010.5977105893,122899.15167063943,140824.3919230664,118276.28953437979,124284.53178124239,127211.17765629005,184737.81806793154,91804.95436391566,109467.01878446332
2025-01-03,128054.14658620731,119042.68172122627,135647.59990241402,115923.44183564729,123742.10431460157,142112.142456937,118444.09238104368,125828.87974938011,126206.82955692866,187050.5579715596,91510.92585539664,109267.72095397192
2025-01-06,129094.43270262364,119384.97626543474,139266.80582200392,116154.56114617617,124616.48493737845,146098.61241321565,118800.2036409493,126551.65284695862,126051.2347587115,194471.7831070238,91101.14942851992,109367.22897644283
2025-01-07,127432.3384642523,119192.0202363415,134711.95668397867,115747.18775366002,123132.74042396694,140947.48760504523,117971.88426862331,125112.96190275707,126759.3435450798,184393.42238791398,90067.93317142632,109863.90398374377
2025-01-08,127045.72820676999,119119.8114189544,133042.89362958245,115755.45713750349,123114.88341539512,139068.238538223,117944.15834684926,125295.6118499118,127431.37127655908,180783.20981079826,90183.17959604845,109464.94285338122
2025-01-10,127454.60328019367,120805.01921374598,133023.16569820882,116745.95600435982,122038.71493676193,139009.53320085705,118332.49285451026,123367.89612239906,128643.61550992091,180131.3808434106,89583.65394216344,112991.63201917312
2025-01-13,127392.76703420977,120721.4447629162,132853.52119730855,116729.3170730282,122139.12309123382,138826.41322865448,118331.6032238485,123559.03968846775,127357.03780777872,179779.28268466503,89552.21037887581,113933.03062581812
2025-01-14,127990.70322191878,120889.03832564924,134359.36253660498,116871.79037184834,122532.24862680778,140601.43381819897,118554.4045547891,123728.92764072571,128023.84016014703,183576.41764658605,89405.3428223695,113634.12704270537
2025-01-15,130633.75731470561,123356.53378825709,138087.1715022773,118953.76880980261,124919.69220477805,144725.6755436493,120634.50573671637,125959.32884098076,128979.03760590375,190975.77015483513,90933.14563692176,115948.74497044613
2025-01-16,130449.98900474484,122840.23209892696,137392.96841898,118789.60340315712,124715.19462608836,143993.3627954639,120574.78931565264,125716.87070129019,129867.34133838376,189549.91909724154,91226.14147444234,115049.91143845164
2025-01-17,131728.7413740019,123304.86235585822,140525.23666462192,119133.53523393432,125948.11078078648,147904.6785407127,121071.78950327868,126972.7682714354,129176.26483537874,198285.79225291224,91383.2229396206,114651.29759419135
2025-01-21,132857.64982218525,123654.66616015245,141712.33162716488,119790.78254958079,127057.8058610561,149437.6019945913,121969.08343338895,128129.70765510989,131161.25792302893,201457.22766310276,92197.08723216478,113902.75733651925
2025-01-22,132278.84987333388,123404.19760620085,139868.8477124217,119703.29586746347,127066.84663698748,147111.1667715473,121841.4893344855,128847.97409768119,131833.13280629856,196668.88208030432,91713.70831725272,113504.14747941484
2025-01-23,132152.74433993848,123165.73085333745,140055.12286804416,119522.85081747807,127306.95327611841,147389.51368115956,121657.55860884521,129549.33017902584,131646.47398785574,197250.7078289524,90998.27201549301,113055.61162618692
2025-01-24,132645.02458676865,123535.71157750952,140785.37085319165,119829.14762946164,127404.99428591167,148262.71184510496,121992.83810776605,129170.580066149,132462.60961864222,198874.43840752527,91406.08059721321,113353.65625783558
2025-01-27,131225.35066652545,122349.2238575626,138022.3603948785,118841.13201353268,125840.75292364607,145116.82737611022,121042.85718878284,127330.37248936864,131077.14163325547,193622.65195581215,92479.18786880399,111750.74172521278
2025-01-28,131579.9232612844,122860.37772759555,137860.8791450702,119381.2954738164,126508.17003114778,144726.44925017972,121571.42743583997,128419.77658428061,132206.91725270243,192184.97131090277,92416.28503327061,112246.97331539584
2025-01-29,131903.5794669045,122808.73708345662,139416.92444667142,119201.42812600227,126428.41714913727,146806.93559770565,121443.42754413032,127842.76738574436,131698.21107440093,196629.4641631072,92227.46472844413,112197.22833583932
2025-01-30,132813.02075556602,123465.43674974031,140357.17177609025,119887.0185460185,127213.46522494934,147933.90480897418,122188.23805619923,128527.08195182851,133677.89470341775,198576.72135782972,92572.6358361509,112246.95126969682
2025-01-31,131892.17213730406,122917.5586620324,138580.85181104526,119405.7206667537,126421.75454219317,145653.5727730685,121641.94577719017,127841.2540576006,133941.83483554373,194108.6475918918,91962.83651573629,111998.01517711936
2025-02-03,131961.46023334493,123063.86882115285,137962.72081683046,119629.41650253214,126079.24937802186,144800.45571018435,121888.35488234952,126978.01452176107,134654.81775759824,192204.5953933447,92708.58581763972,112642.67703918368
2025-02-04,131564.49049093755,123335.1603788206,135868.95098987376,120020.49929494558,126243.18936507168,141821.6980688235,122183.21602090335,127826.9819950718,135974.46695026275,185387.50330435662,92992.08479596383,112742.09916036364
2025-02-05,131773.44129933306,123840.40317534735,135106.21932590412,120526.30808021019,126581.61051503627,140728.12470430657,122677.23673970699,128344.21375691294,136816.19549130666,182992.28772332772,94514.85672334635,112093.72851906145
2025-02-06,131683.4645421622,123777.54830619945,135031.6378817038,120467.57618484354,126728.79459695643,140658.55689827353,122598.97955669128,128789.53332350877,136453.1161690926,182950.3331697243,94472.78683375537,111695.16349776459
2025-02-07,131347.0168647055,123337.09967721795,134923.48580686303,120041.82735043028,126106.37695044262,140572.5398489343,122205.28312003221,127605.22944619846,136696.35342008722,182828.6754657278,93860.96167417741,111893.9139457072
2025-02-10,132515.03460520765,124292.21827254638,136415.15073532285,121037.81656561812,127315.32965665977,142086.4911475275,123230.44998969091,128468.87931988505,138992.35824662313,184541.29318441686,93576.66039592685,113523.10589188119
2025-02-11,131908.47187506684,124061.42147456296,135523.4914004394,120847.97458729906,127098.34342299307,140802.64159189106,122945.49905289338,128566.54308768916,138483.88450534735,181312.20359324783,92975.42996282717,113969.7555107841
2025-02-12,131783.8882704558,123285.08177856801,135512.85346239753,120100.0468816155,126889.5056230171,141097.78606645315,122355.45445550985,128151.69837097877,138628.82271832766,185317.08482624852,91705.09239522439,112719.80050391573
2025-02-13,132562.5883330927,124454.63256842033,136155.19964309043,121261.56373547598,128040.82909949322,141614.1540000018,123464.68918096468,129497.56420139382,139989.39680026774,182912.35166409618,93216.9632796634,113364.33622479977
2025-02-14,132429.39493137834,124291.95004681601,135490.69253754595,121025.63544498592,127575.61588158617,140933.00607286533,123182.61103330161,129491.20318053746,137891.8703032433,184580.2521947689,93709.68588240721,112866.03825142088
2025-02-18,132447.111619209,124588.43114117444,136352.01299970978,121403.69829641773,128233.00759679677,141590.94773928876,123554.05522692992,129870.80298964966,140156.78138580953,180814.05904988054,92599.4425410825,114396.94821656725
2025-02-19,132974.18884554203,124941.39506424098,136830.04822045602,121731.52395781135,128541.36768758493,142121.00789431963,123904.96248358887,130176.30130490243,140234.42024310998,182876.61138429568,92714.98898664127,114893.03478118156
2025-02-20,133416.6662227337,125020.5456687232,137007.22695948315,121778.01133363011,128406.98947078254,142397.86797291477,124033.64165975405,129633.5838176377,140306.87924947246,186062.67149729026,93061.18887507671,114793.55801083153
2025-02-21,132191.59922678777,124093.03206624715,135353.34757932668,120843.36891675094,126945.48879137979,140782.9443262425,123126.89666238012,127397.13188853845,140177.38033463637,181836.4263559759,94179.08833039814,112838.08741643444
2025-02-24,130951.6416484042,123850.48394737572,134723.72241464473,120665.58052606921,126477.99816361234,140061.08314918957,122737.95321520013,126816.10929288945,140936.42419004664,172706.26640881383,94451.95351851067,112788.3669191105
2025-02-25,129816.15302896807,123477.47157729641,133532.344602817,120227.77794729675,125484.93764338896,138961.8577537834,122095.40738088683,126183.85940128991,139065.34199883384,167563.6490184225,96067.08975682686,111387.86910609998
2025-02-26,128576.93888795278,123133.67246319121,133337.97875453098,119998.99097377816,125226.37982737325,138889.2955623998,121716.8446209944,126247.51862833182,139277.44024561826,159063.46578351545,96632.87453673381,110839.76986383057
2025-02-27,127729.0778089477,122457.60188094572,132228.41483920318,119095.08256476633,123587.66025088941,137626.33488538343,120693.70424111285,124216.11576529483,137138.5175275152,159735.6649137804,95947.41459454967,110988.78486570965
2025-02-28,128014.77391010139,122403.82624224579,132224.96906711193,119289.17447873826,123701.32523486891,137757.52696917977,121104.39724808624,126139.63104121659,136276.5288917605,159109.82648984267,97117.13264599162,110290.74294307042
2025-03-03,128270.14310674158,122464.9883489627,132186.3177910118,119234.3763770728,123621.87009631771,137694.94266108796,121015.45316312347,123910.06784472207,138060.97256934512,162270.23984856025,97569.31915304759,109191.81636213571
2025-03-04,128281.34410575595,122250.69370687954,132125.40953825723,119023.36685301134,123502.49923480561,137517.0699516819,120765.01999938345,122434.6179526729,139256.58465083502,164436.25556704655,96360.28660227759,109489.61922554499
2025-03-05,129256.35631423019,122147.47634550474,132187.30947537298,119037.612240504,124348.78707225191,137522.7386789505,121099.66906158238,123743.49454879847,139546.11972388567,170726.83343127609,95587.82694084241,108941.54414559492
2025-03-06,128292.0022022128,121535.05575009198,131387.2781557563,118321.52698149892,123111.77518220636,136683.44531856253,120209.68350377484,121527.17448507348,138835.2493730261,169475.4174343964,95271.15065240064,108543.22033920701
2025-03-07,127688.57316836361,121637.72894036573,131710.25081249897,118462.7983037917,123120.54947359365,137038.4054386633,120219.8474646291,122206.42145514567,138907.69633390184,163300.0080665726,94965.01306822985,109631.13077456376
2025-03-10,124279.20309472202,120233.68210736103,130115.67988379215,117183.18392562086,120500.27989292226,135706.8097667318,118411.48970467687,118907.25783540445,137686.07320648397,147061.4950836812,95950.529609245,108682.80871545721
2025-03-11,125653.53361486329,120577.42073238161,130921.79456116959,117528.71402976968,121135.57832372644,136272.84681957425,118959.56942858566,117914.64916780354,139291.39731972487,154954.71701282627,95263.10634519091,109277.5124692199
2025-03-12,126107.13995140936,120702.2023845135,131246.06029687807,117701.43776279356,121662.69904354497,136572.37124371552,119238.86800874925,118538.71370153494,139895.55610983077,156554.92814868875,94692.34851882486,109723.84814144409
2025-03-13,125471.42030960425,120777.64400402324,131828.99397012903,117884.27315218133,121583.29441540576,137134.18319531935,119231.86538669508,116947.91075173994,142357.7662652506,151508.57295291772,95521.1945866904,109075.92402605535
2025-03-14,126880.82122519446,121429.90060037174,132345.27389146556,118449.0196316891,122888.39137195802,137672.85175998558,120038.84540055093,119338.95190588193,142414.66351371136,156838.12661369707,95014.03224353306,109670.60947192064
2025-03-17,127566.00010597213,122132.36079755465,133144.05761101015,119165.42409435485,123551.94245578858,138520.97949487937,120760.19614960563,120255.67794907115,143183.55065972437,157037.08239323465,95487.05553005518,110512.13976666903
2025-03-18,127079.94739562871,121948.43264610042,133425.32909881393,119068.33693614331,123398.90396578326,138729.24433516376,120609.3544666971,118948.83035315882,144845.1047019497,154481.43615241538,95581.83278447582,110014.11024679164
